user_id,item_id,time
16237,7591,1397001600
16237,3775,1397001600
24701,9684,1401926400
24701,7599,1394582400
24701,4947,1394582400
17892,6643,1404777600
17892,7780,1403654400
17892,6031,1404777600
17892,6021,1404864000
17892,5697,1403654400
17892,2287,1404777600
12288,1315,1373587200
12288,5353,1369267200
12288,5625,1388620800
12288,7211,1388620800
12288,7027,1373155200
10769,6163,1360972800
10769,5992,1353801600
10769,3001,1331510400
10769,7296,1367366400
10769,1145,1331510400
21091,6162,1391212800
21091,9039,1402617600
21091,4979,1391212800
21091,8382,1391212800
21091,8513,1391212800
21091,7878,1391212800
21091,8818,1391212800
27153,9938,1401235200
27153,8962,1395360000
27153,9787,1395360000
27153,9913,1395360000
27153,8733,1395360000
9910,6638,1396915200
9910,8170,1395878400
9910,1035,1360022400
9910,7783,1396483200
9910,4819,1396483200
9910,9363,1397865600
9910,2711,1395878400
27219,8375,1371081600
27219,8624,1375315200
27219,7866,1372032000
14106,4220,1391904000
14106,7256,1390089600
14106,3341,1352937600
9773,1014,1359590400
9773,5725,1374364800
9773,8768,1385596800
11551,2283,1353888000
11551,2650,1353542400
11551,1480,1353542400
11551,2008,1353542400
11551,9276,1353542400
4251,5615,1370476800
4251,5306,1395100800
4251,7415,1395100800
4251,6430,1378166400
4251,8290,1378166400
4251,1207,1395100800
22262,7113,1400112000
22262,3617,1353801600
22262,6535,1397520000
14741,5602,1380931200
14741,1755,1299369600
14741,6162,1403740800
14741,6398,1365724800
14741,6100,1365724800
14741,7201,1380844800
14741,5916,1366502400
14741,1632,1299369600
17619,7260,1387584000
17619,3045,1386892800
17619,2223,1387929600
17619,7543,1386892800
15693,1818,1343865600
15693,4220,1362355200
15693,4618,1362355200
26231,6062,1377820800
26231,5968,1393718400
26231,9677,1393718400
27284,8066,1391558400
27284,7312,1395619200
27284,6992,1360281600
27284,8582,1395619200
27284,8431,1395619200
27284,8907,1395619200
27284,8061,1377561600
16259,9096,1395792000
16259,3629,1401408000
16259,6657,1395792000
16259,1943,1394064000
16259,9602,1396224000
16410,5921,1387238400
16410,8982,1380153600
16410,1959,1387238400
21618,5521,1402444800
21618,9278,1402444800
21618,8196,1402444800
21618,3351,1402444800
20352,9465,1392336000
20352,7852,1380844800
20352,9559,1392336000
20352,9757,1392336000
20352,4432,1346889600
20352,5071,1353369600
20352,5898,1353110400
8689,856,1376006400
8689,5595,1364428800
8689,8207,1378080000
8689,2887,1335225600
8558,4841,1392768000
8558,4832,1396310400
8558,844,1392768000
8558,4939,1392768000
8558,1442,1396310400
8558,6991,1396310400
8558,5207,1396310400
7267,4432,1346803200
7267,3718,1350000000
7267,654,1348012800
7267,4943,1360886400
7267,1483,1350518400
1247,402,1312675200
1247,7948,1369008000
1247,2571,1336867200
1247,7442,1369008000
1247,7551,1396051200
1247,6311,1360454400
11623,2565,1368576000
11623,1213,1368576000
11623,6963,1368662400
11623,2537,1368662400
10818,2476,1321920000
10818,4349,1394496000
10818,1150,1327795200
10818,1596,1324512000
3747,1444,1369526400
3747,6728,1374019200
3747,850,1369526400
3747,3106,1394064000
24457,5068,1393286400
24457,5459,1393286400
24457,8122,1370563200
24457,7684,1393286400
2360,5071,1389916800
2360,4182,1362009600
2360,4459,1364515200
2360,8635,1389916800
20945,5414,1347062400
20945,9326,1386115200
20945,5073,1369785600
2951,2645,1340409600
2951,10216,1403395200
2951,5459,1403395200
2951,5153,1348704000
2951,5556,1381795200
2951,8855,1381795200
2951,5885,1403395200
2951,4961,1381276800
2951,5768,1381795200
2951,9576,1403395200
2951,6162,1381795200
2951,6345,1403395200
2951,250,1381795200
2951,4771,1381795200
2951,5747,1381795200
18718,4420,1400803200
18718,6748,1375142400
18718,2556,1355097600
18718,4423,1375142400
17515,9207,1387584000
17515,9905,1394841600
17515,2205,1320710400
17515,9716,1387584000
17515,10364,1404000000
17515,8599,1392940800
17515,9139,1389225600
17515,9916,1389916800
17515,9485,1385078400
17515,2351,1303862400
17515,8928,1394841600
21765,4126,1365465600
21765,6664,1384732800
21765,3407,1384732800
17018,2094,1366848000
17018,6219,1381708800
17018,6543,1381708800
17018,6570,1400198400
17018,6814,1400198400
17018,9276,1362441600
10281,5655,1361836800
10281,1601,1354492800
10281,4836,1354492800
10281,2022,1359936000
10281,5455,1359936000
10281,2148,1359936000
10281,1126,1354492800
10281,1080,1354492800
11175,1577,1378080000
11175,1953,1378080000
11175,1186,1374451200
27854,10120,1397779200
27854,10243,1397779200
27854,10126,1397779200
27854,10270,1398038400
27854,10047,1397520000
27854,10242,1398038400
27854,10298,1398038400
27854,10046,1397260800
27854,10208,1398038400
27854,10042,1397520000
27854,10062,1397520000
27854,10214,1397520000
27854,10301,1398038400
20819,6641,1352073600
20819,7412,1368057600
20819,3157,1345248000
20819,8332,1374451200
20819,6684,1374451200
12884,5998,1359158400
12884,6995,1363046400
12884,2153,1395014400
12884,1404,1310947200
12884,2926,1363046400
12884,9378,1395014400
12884,4042,1343347200
12884,2662,1343347200
27395,7314,1389657600
27395,9683,1389657600
27395,9545,1389657600
24432,7424,1386201600
24432,8378,1386201600
24432,7599,1386201600
13732,3063,1358380800
13732,1524,1308096000
13732,7972,1392768000
13732,4686,1340236800
13732,4810,1340150400
13732,5311,1392768000
13732,7891,1392768000
13732,2338,1369180800
8536,5840,1353801600
8536,2749,1354492800
8536,4996,1353801600
8536,5858,1354492800
8536,3341,1322092800
8536,6092,1354492800
24444,5325,1369612800
24444,4828,1363737600
24444,6627,1363737600
9854,7186,1368403200
9854,7157,1386374400
9854,1731,1385164800
9854,7881,1397952000
20853,4059,1361750400
20853,9484,1387152000
20853,3157,1391558400
20853,9216,1391299200
8317,7916,1384473600
8317,8820,1384473600
8317,4832,1349222400
8317,7825,1369612800
8317,5167,1349222400
8317,8819,1384473600
8317,4453,1341878400
19220,2718,1335139200
19220,3819,1335139200
19220,3914,1365552000
13787,1998,1360022400
13787,1534,1360022400
13787,7652,1390694400
23360,9580,1394582400
23360,4220,1398297600
23360,5325,1379376000
14080,1567,1362355200
14080,1959,1362355200
14080,3378,1393459200
6979,4114,1398556800
6979,638,1306368000
6979,2026,1390780800
25595,9477,1383350400
25595,6741,1353196800
25595,5230,1359158400
25595,9211,1382918400
25595,6628,1352678400
3865,9780,1399507200
3865,2726,1399507200
3865,9163,1389916800
3865,6366,1381363200
4769,901,1390348800
4769,3345,1363737600
4769,1357,1359244800
4769,570,1359244800
4769,3969,1363132800
4769,392,1359244800
4769,1160,1359244800
4769,771,1363132800
4769,3452,1359244800
10227,3012,1324512000
10227,10273,1403913600
10227,7977,1376438400
10227,1075,1317168000
10227,9260,1404086400
10227,4098,1342569600
10227,10102,1403136000
10227,6808,1376438400
10227,1623,1290470400
10227,5538,1368489600
10227,9729,1404086400
10227,7666,1379462400
10227,1431,1292976000
10227,4437,1386979200
10227,7966,1379462400
16858,5544,1359072000
16858,5036,1359072000
16858,5603,1391904000
16858,5841,1359072000
16858,8189,1359072000
16858,6524,1391904000
16858,5582,1359072000
11385,7408,1375315200
11385,3148,1376092800
11385,4868,1364169600
26878,7388,1367366400
26878,6975,1367280000
26878,6268,1366243200
4497,3947,1331164800
4497,360,1235606400
4497,10347,1404086400
4497,10168,1401235200
4497,395,1235606400
4497,6005,1363651200
4497,6163,1358380800
4497,4638,1352937600
4497,7779,1401235200
4497,5994,1358380800
11101,6138,1357776000
11101,1727,1318204800
11101,4423,1370649600
13187,7853,1397692800
13187,9602,1405987200
13187,8962,1394668800
13187,8896,1397692800
13187,4285,1393891200
13187,9599,1405987200
13187,9737,1397692800
3334,561,1353974400
3334,3151,1340323200
3334,436,1279324800
3334,286,1340323200
17014,4343,1383177600
17014,9515,1388275200
17014,7612,1388275200
17014,6561,1383264000
17014,2094,1388275200
17014,7012,1383177600
17014,5602,1388275200
21601,3345,1379462400
21601,7120,1404259200
21601,10156,1404259200
2808,1600,1323216000
2808,250,1286496000
2808,1681,1300060800
2808,7661,1393891200
2808,4459,1331596800
2808,5731,1401494400
2808,9599,1397606400
21547,3341,1363996800
21547,6776,1376697600
21547,7772,1374278400
21547,5185,1363996800
2369,3919,1356652800
2369,6291,1364688000
2369,4568,1368144000
2369,6721,1378252800
6556,3439,1358035200
6556,968,1358035200
6556,1943,1358035200
25866,5333,1400371200
25866,6186,1386633600
25866,6239,1400371200
25866,6486,1400371200
15334,1744,1348876800
15334,5562,1369958400
15334,4207,1369958400
15334,3492,1338768000
15334,8889,1405987200
1063,93,1259712000
1063,7727,1373673600
1063,8376,1371340800
1063,3171,1370476800
1063,1552,1288656000
1063,8164,1371081600
1063,7946,1372723200
1063,4975,1368316800
1063,6076,1371772800
16195,4677,1373932800
16195,6074,1373932800
16195,3963,1373932800
13350,8067,1386374400
13350,8176,1386374400
13350,6474,1394150400
13350,1462,1385251200
24843,8696,1382227200
24843,4976,1382227200
24843,6162,1382227200
24843,5951,1350345600
8524,9078,1402358400
8524,1372,1317340800
8524,6700,1368662400
8524,9144,1398816000
18477,7461,1391904000
18477,5836,1393632000
18477,5669,1400889600
18477,6152,1364256000
4323,1224,1336435200
4323,3587,1357603200
4323,343,1357603200
4323,5962,1357603200
22660,5348,1374192000
22660,3796,1368748800
22660,5781,1370736000
27529,8830,1405296000
27529,8809,1405296000
27529,7733,1405296000
15177,9588,1401408000
15177,9070,1397174400
15177,9056,1397174400
15177,7321,1401408000
9299,7909,1371427200
9299,7871,1371427200
9299,3530,1337817600
9299,1557,1322611200
9299,943,1341792000
8455,2371,1404950400
8455,5755,1365465600
8455,1183,1365465600
19930,10176,1395964800
19930,9903,1401408000
19930,8884,1396224000
19930,2885,1319500800
19930,9383,1393804800
19930,10045,1393200000
19930,9459,1395705600
19930,10028,1404345600
19930,9993,1393632000
19930,10005,1398902400
4858,1052,1361923200
4858,2130,1381190400
4858,4535,1361923200
4858,2398,1361923200
274,4026,1338681600
274,28,1379116800
274,1201,1322352000
274,2098,1300665600
274,4365,1362355200
274,824,1277078400
21086,8676,1382572800
21086,9742,1388361600
21086,8295,1380240000
21086,7598,1378166400
15706,4789,1387238400
15706,1821,1387238400
15706,7676,1387238400
16273,4072,1402617600
16273,3192,1367712000
16273,1947,1402617600
16273,7729,1379980800
16273,9197,1402617600
16273,9494,1402617600
21017,10100,1395446400
21017,4438,1383004800
21017,5302,1382745600
21017,6163,1360627200
21017,3946,1346371200
21017,6160,1360540800
21017,3194,1332547200
984,93,1301616000
984,161,1194220800
984,5941,1390003200
984,85,1194220800
984,4423,1355961600
984,680,1301616000
984,6311,1361145600
1776,6968,1371427200
1776,6627,1371427200
1776,6741,1359417600
7347,4601,1353801600
7347,1117,1285718400
7347,3556,1353801600
7347,669,1290729600
7347,5033,1346025600
3983,1145,1321401600
3983,375,1321401600
3983,823,1307577600
12903,1584,1311984000
12903,5185,1368316800
12903,2890,1368316800
12903,1409,1389571200
7474,6162,1386979200
7474,696,1402272000
7474,5161,1358899200
7474,1877,1363392000
7474,4684,1358899200
8257,8430,1392249600
8257,802,1310688000
8257,1097,1304035200
616,53,1204416000
616,8676,1403481600
616,588,1359158400
22506,7946,1372723200
22506,7941,1393113600
22506,8673,1374019200
22506,3721,1355011200
16620,4709,1341878400
16620,6231,1370822400
16620,1995,1334534400
6996,7846,1393200000
6996,3754,1358985600
6996,6758,1356912000
6996,8049,1404864000
6996,7921,1389312000
6996,8991,1394064000
6996,638,1358467200
2938,5602,1361059200
2938,6943,1361059200
2938,5957,1361318400
13727,1750,1340668800
13727,2382,1385164800
13727,3408,1385164800
15218,6908,1360195200
15218,6992,1360195200
15218,1720,1329436800
27057,7972,1398988800
27057,8775,1398988800
27057,8513,1398988800
27057,7891,1398988800
27057,6535,1398988800
27057,8865,1398988800
25949,5458,1374278400
25949,6433,1374278400
25949,5466,1374278400
25949,5426,1377993600
25949,5477,1374278400
9223,1092,1291161600
9223,8849,1393891200
9223,3629,1393891200
9223,3439,1351036800
9223,930,1393891200
9223,3102,1371772800
9223,5646,1393891200
24435,8662,1386892800
24435,4826,1339545600
24435,8664,1386892800
24435,4959,1339891200
24435,8061,1371686400
24435,8071,1369440000
17285,8946,1387152000
17285,2153,1387152000
17285,6222,1387152000
17285,7746,1387152000
17285,5858,1387152000
26086,6252,1368662400
26086,5543,1403827200
26086,5846,1403827200
9951,8497,1402012800
9951,6823,1377129600
9951,7897,1377129600
9951,4662,1372377600
8836,1444,1338681600
8836,4432,1339372800
8836,4933,1340064000
25971,8926,1397088000
25971,9485,1385251200
25971,10173,1403222400
25971,10348,1404777600
25971,9711,1385251200
25971,8927,1392940800
25971,10095,1385251200
25971,10137,1403740800
25971,9691,1385251200
25971,5461,1399852800
25971,10272,1403740800
25971,7676,1380499200
25971,7855,1404432000
25971,10386,1403568000
25971,9570,1405296000
25971,7603,1404777600
25971,9910,1393459200
25971,10165,1403740800
25971,5669,1404432000
25971,9916,1389225600
25971,9775,1392595200
25971,9595,1403481600
25971,5724,1392940800
25971,9876,1396915200
25971,10277,1400371200
25971,9342,1380499200
25971,9657,1390176000
25971,9716,1386979200
25971,5506,1399852800
25971,8928,1397088000
25971,10218,1404432000
25971,9922,1389830400
25971,10330,1404432000
156,3760,1337472000
156,7314,1400198400
156,16,1317945600
156,2825,1332892800
25415,5325,1377129600
25415,10087,1403136000
25415,5161,1377129600
25415,7521,1385164800
25415,5299,1384905600
3736,2704,1344470400
3736,5809,1373932800
3736,5069,1373328000
4426,1624,1344470400
4426,5132,1357257600
4426,344,1344470400
7939,7578,1398038400
7939,5961,1384819200
7939,7370,1376524800
4629,527,1398470400
4629,7209,1398470400
4629,4677,1350345600
4629,487,1398470400
4629,5154,1367625600
4629,4971,1367625600
4629,1049,1357603200
4629,5669,1353628800
4629,376,1353628800
4629,9716,1396569600
4629,8865,1392508800
22145,7693,1386892800
22145,3554,1323129600
22145,4315,1363478400
22145,8511,1386892800
22145,8797,1387843200
14027,1563,1398902400
14027,9231,1396310400
14027,9755,1405641600
14027,7800,1396310400
14027,9260,1405641600
14027,4933,1352764800
7626,1019,1330732800
7626,714,1388620800
7626,2815,1374537600
7626,2998,1388620800
7626,3178,1374537600
21156,3533,1378166400
21156,7402,1400803200
21156,7773,1372550400
13815,8500,1396915200
13815,1543,1405382400
13815,5973,1396915200
13815,10034,1405382400
27095,8162,1388534400
27095,7241,1388534400
27095,7991,1371081600
1025,8337,1386633600
1025,10082,1403740800
1025,87,1180396800
1118,6119,1383350400
1118,5602,1384473600
1118,245,1235865600
1118,2474,1386374400
1118,9069,1384473600
1118,4254,1374105600
1118,376,1289779200
1118,344,1235865600
1118,9096,1384473600
5525,5696,1379376000
5525,2088,1345939200
5525,951,1345939200
5525,8262,1379376000
5525,5655,1379376000
5525,1188,1292544000
17148,2117,1305417600
17148,4342,1369958400
17148,5186,1348617600
20501,6390,1388102400
20501,3078,1382054400
20501,5399,1373068800
20501,4609,1373068800
16624,6080,1372291200
16624,6723,1372291200
16624,10092,1395792000
16624,1996,1372291200
16624,7972,1376611200
6692,5471,1404950400
6692,591,1396310400
6692,4182,1402704000
6692,7089,1402704000
6692,7402,1402704000
6692,7755,1404950400
27142,6966,1370563200
27142,6679,1369267200
27142,7076,1369267200
24948,5278,1363219200
24948,7797,1403136000
24948,5099,1374019200
14459,7939,1383523200
14459,1582,1383523200
14459,1991,1333584000
16112,1909,1366934400
16112,2943,1366934400
16112,2607,1383350400
605,7117,1355702400
605,5627,1353283200
605,1234,1282176000
605,463,1282176000
25392,7482,1397001600
25392,8719,1397001600
25392,8477,1405036800
25392,8842,1397001600
25392,9326,1405036800
25392,8440,1397001600
25392,9520,1397001600
3305,6768,1403395200
3305,2726,1384473600
3305,7347,1393977600
3305,4371,1395964800
3305,3079,1399334400
3305,282,1386201600
3305,579,1384473600
3305,1206,1392508800
3305,7060,1384387200
3305,4994,1393545600
3305,9600,1397433600
3305,2792,1375833600
5773,5827,1365552000
5773,9602,1405987200
5773,515,1317859200
5773,6921,1387238400
3030,9201,1394755200
3030,9879,1399248000
3030,579,1399420800
3030,8113,1373587200
3030,5485,1396137600
12024,3131,1331769600
12024,1282,1303689600
12024,1909,1318896000
12024,3288,1405123200
12024,6218,1371859200
18359,4935,1399248000
18359,6915,1399248000
18359,8513,1399248000
18359,6994,1399248000
18359,7930,1399248000
18824,7598,1371081600
18824,6655,1371081600
18824,2599,1379462400
2361,6657,1396915200
2361,9680,1396915200
2361,10368,1405382400
2361,8509,1398816000
23438,7860,1399593600
23438,6530,1381363200
23438,4249,1373241600
10909,1155,1367625600
10909,3454,1367625600
10909,4851,1367625600
10909,4871,1367625600
5742,3273,1322784000
5742,6163,1365120000
5742,512,1396483200
5742,3031,1350604800
5742,8559,1396483200
5742,9411,1384128000
5742,9382,1399161600
5742,2170,1306972800
5742,3309,1329955200
5742,4901,1360108800
5742,5754,1349222400
5742,1387,1291161600
5742,5302,1383004800
5742,1510,1288224000
5742,6343,1365120000
5742,2933,1342051200
5742,9412,1383004800
4918,665,1278720000
4918,9546,1392249600
4918,9448,1392249600
26773,6657,1380758400
26773,9602,1398729600
26773,8849,1380758400
26773,6151,1394064000
24655,5706,1366761600
24655,5154,1366761600
24655,5183,1366761600
24655,4939,1366761600
15710,5602,1364688000
15710,2824,1359763200
15710,3102,1364860800
5161,9278,1400198400
5161,7146,1367625600
5161,4543,1367625600
5161,4721,1357862400
5161,440,1357862400
5161,4423,1357862400
5721,5927,1395360000
5721,2900,1357516800
5721,5494,1357516800
6808,9517,1395446400
6808,610,1259625600
6808,8635,1404000000
19766,5602,1352246400
19766,2840,1350432000
19766,7320,1368144000
19766,7321,1368144000
19766,4254,1352332800
69,5,1373587200
69,1551,1373587200
69,1731,1373587200
69,2840,1373587200
69,6433,1373587200
69,6988,1373587200
1219,4119,1340928000
1219,97,1175385600
1219,1829,1304208000
19538,8023,1384387200
19538,8458,1384387200
19538,7941,1384387200
14504,9250,1318377600
14504,1864,1369699200
14504,9079,1401408000
14504,1689,1390348800
14504,3032,1343952000
14504,1585,1343952000
757,1512,1284768000
757,4917,1352332800
757,1300,1284508800
757,67,1103587200
21741,4297,1384214400
21741,3400,1384214400
21741,6724,1403136000
21741,8006,1373414400
5393,474,1362700800
5393,915,1362960000
5393,896,1362960000
5544,766,1283731200
5544,7598,1380758400
5544,488,1283731200
5544,1234,1318982400
18933,10396,1404086400
18933,8382,1385424000
18933,6690,1401235200
18933,4254,1353974400
18933,9527,1402963200
18933,2641,1372636800
18933,5721,1353974400
18933,9404,1400630400
18933,9125,1399507200
18933,4423,1353888000
18933,9303,1395014400
18933,5820,1377043200
18933,3231,1353974400
18933,8965,1377993600
18933,5680,1376524800
4737,5655,1371772800
4737,10219,1397952000
4737,390,1357084800
4737,2086,1357084800
4737,5021,1354492800
4737,3811,1378166400
4737,2694,1338163200
6847,8865,1380240000
6847,4933,1339977600
6847,8676,1383609600
6847,8295,1381276800
6847,3218,1353283200
6847,4459,1372723200
6847,4828,1359676800
6847,613,1287100800
6847,7598,1365638400
25744,5579,1388620800
25744,6664,1382140800
25744,5314,1366070400
25744,6101,1382140800
11838,4885,1376265600
11838,5690,1380326400
11838,1241,1280534400
11838,7891,1379548800
11838,7598,1381017600
11838,7946,1380240000
11838,1773,1384819200
11838,8281,1379894400
11838,7205,1380240000
11838,6138,1376265600
6301,3949,1401667200
6301,3369,1368748800
6301,4868,1371945600
6301,570,1371945600
2941,2645,1340496000
2941,4423,1356566400
2941,772,1359590400
2941,458,1359590400
2941,9482,1388707200
2941,250,1359590400
2941,1569,1359590400
2941,1623,1359590400
16539,5949,1354665600
16539,7517,1390348800
16539,1978,1360886400
6105,5942,1388880000
6105,7314,1361836800
6105,7310,1388880000
15262,6898,1381968000
15262,1731,1347235200
15262,4536,1383350400
26201,6120,1351900800
26201,5602,1351900800
26201,6103,1348963200
9743,1006,1389139200
9743,3629,1400544000
9743,6657,1395446400
9743,1844,1329350400
592,1292,1294790400
592,7942,1373587200
592,52,1292457600
14734,1631,1291075200
14734,8662,1386633600
14734,5355,1349395200
14734,6788,1357776000
14734,8663,1386633600
14734,2992,1345075200
17844,2275,1313798400
17844,10203,1400544000
17844,7945,1364860800
17844,3081,1317600000
25442,8509,1375833600
25442,8970,1393632000
25442,5172,1394150400
23801,8727,1396915200
23801,9284,1396656000
23801,4420,1385424000
10580,9352,1396915200
10580,9722,1396915200
10580,9278,1398902400
10580,7706,1396915200
10580,1126,1362182400
10580,5324,1396915200
14051,3759,1328572800
14051,10067,1405641600
14051,1567,1400112000
14051,10107,1400112000
14051,3701,1389484800
23231,6120,1352505600
23231,5695,1353456000
23231,6346,1353456000
85,5516,1386633600
85,5212,1360540800
85,7,1386633600
17350,9450,1386115200
17350,10149,1405900800
17350,2164,1324684800
17350,8849,1384992000
17350,7796,1371513600
8448,7776,1391904000
8448,7209,1376611200
8448,9699,1399161600
8448,829,1389571200
8448,7385,1363824000
5154,10175,1400803200
5154,468,1268611200
5154,4219,1336176000
5154,2616,1327449600
5154,9916,1391904000
5154,3156,1328054400
5154,4220,1336348800
5154,719,1262649600
5154,9134,1384905600
5154,5071,1345507200
5154,5898,1351728000
5154,439,1231459200
5154,1942,1305763200
5154,9636,1388620800
5154,10045,1393459200
5154,1360,1309910400
5154,9342,1382140800
16932,4542,1381190400
16932,9342,1401408000
16932,5892,1374105600
16932,2254,1378857600
16932,4260,1369612800
16932,8164,1381190400
16932,8879,1404864000
16932,9721,1399766400
16932,4492,1353369600
16932,7424,1382659200
16932,2849,1375056000
16932,7942,1385510400
16932,4340,1356307200
16932,8083,1386720000
16932,2069,1386720000
16932,7764,1382659200
16932,7818,1382659200
15249,2645,1363046400
15249,7787,1377561600
15249,1731,1375833600
15249,6498,1377475200
4347,343,1356652800
4347,7492,1388016000
4347,4268,1387670400
3097,9125,1395532800
3097,2341,1325462400
3097,9178,1395532800
3097,7972,1395532800
3097,373,1221264000
9899,5132,1358467200
9899,6694,1358467200
9899,5155,1358467200
9899,5131,1358467200
20509,8233,1398556800
20509,3080,1356998400
20509,9793,1398556800
16493,2690,1312675200
16493,4413,1374278400
16493,3783,1374278400
25591,5497,1382659200
25591,5324,1382659200
25591,5226,1382659200
1663,4222,1362960000
1663,489,1261612800
1663,6916,1367280000
1663,3157,1361318400
3047,464,1253145600
3047,8884,1398556800
3047,2994,1353369600
3047,2984,1362268800
3047,4955,1368489600
3047,5769,1380153600
3047,3273,1353369600
3047,8859,1383177600
3047,4971,1348012800
3047,6680,1354060800
3047,3007,1351036800
544,2946,1343260800
544,3345,1349222400
544,47,1104624000
544,488,1325808000
544,2498,1363737600
544,7296,1366848000
544,1624,1288137600
544,3955,1362441600
544,4423,1371254400
544,2348,1308873600
544,760,1292371200
544,466,1260057600
544,45,1107043200
5337,3960,1336780800
5337,8865,1398124800
5337,8737,1398124800
5337,5696,1357430400
5337,467,1398124800
5337,2854,1398124800
5337,2645,1386547200
19805,4215,1359072000
19805,6639,1383091200
19805,7807,1371513600
19805,6473,1386633600
8861,5858,1363392000
8861,1348,1317945600
8861,7197,1389916800
16003,7641,1396656000
16003,6414,1396656000
16003,4115,1396656000
16003,4394,1396656000
16003,8555,1396656000
9148,2160,1322697600
9148,3926,1368144000
9148,9274,1399852800
9148,923,1386288000
9148,3341,1368144000
9148,6212,1397779200
6798,6960,1366070400
6798,7473,1364428800
6798,6062,1363910400
6798,607,1363910400
6798,6678,1364428800
6798,4606,1363910400
19169,5686,1370736000
19169,2704,1384732800
19169,5656,1374451200
5895,531,1312934400
5895,2449,1307577600
5895,1577,1340323200
18931,6622,1375833600
18931,2640,1403222400
18931,5968,1405036800
18931,3341,1394841600
18931,6545,1375315200
2429,468,1267747200
2429,3923,1335657600
2429,9412,1382832000
2429,6755,1360368000
2429,8719,1388448000
2429,8703,1384819200
2429,10028,1404777600
2429,9373,1382745600
2429,10118,1400889600
2429,3031,1345766400
2429,4503,1335916800
2429,3683,1335398400
2429,9150,1390694400
2429,2726,1353888000
2429,9492,1401753600
2429,337,1266364800
2429,1510,1288137600
2429,414,1234915200
2429,1097,1321315200
2429,9405,1405209600
2429,6309,1388448000
2429,2661,1310342400
2429,5376,1360454400
2429,1555,1305417600
2429,8112,1390608000
2429,6494,1353974400
2429,2955,1368403200
2429,9866,1398556800
2429,6990,1374969600
2429,6343,1356825600
2429,8731,1378598400
2429,6026,1351641600
2429,3259,1324857600
2429,6956,1384300800
2429,3743,1328227200
2429,2994,1320796800
2429,8951,1379030400
2429,7203,1397606400
2429,3944,1345852800
13903,1557,1323043200
13903,4539,1383350400
13903,6774,1383350400
13903,1921,1323043200
25357,7477,1393545600
25357,8796,1393027200
25357,7563,1393545600
19735,8112,1400457600
19735,2840,1400457600
19735,8395,1369008000
13932,3360,1327881600
13932,6983,1373587200
13932,1557,1327881600
2924,3171,1346889600
2924,4939,1346889600
2924,5068,1346889600
2924,2738,1343347200
2924,6627,1361923200
2924,250,1348444800
2924,5242,1350518400
2924,1860,1343347200
2924,6792,1361836800
2924,2793,1333324800
2924,5716,1361836800
2924,7206,1379376000
2924,4095,1351555200
12123,7783,1388016000
12123,5602,1397433600
12123,7817,1388016000
12123,1826,1320537600
19259,7756,1375401600
19259,2840,1375401600
19259,2726,1375401600
19259,6336,1375401600
19259,6516,1375401600
19259,6427,1375401600
19259,6382,1375401600
19259,6971,1375401600
19259,6392,1375401600
19259,8910,1383696000
19259,7316,1375401600
45,1093,1339977600
45,1947,1340582400
45,3561,1340668800
45,3628,1340755200
45,3,1340582400
45,2244,1339977600
45,1537,1341532800
45,4219,1340409600
45,6846,1392508800
45,222,1340668800
20159,5325,1405036800
20159,5150,1368316800
20159,5415,1365638400
20159,7609,1374451200
2405,638,1283817600
2405,3384,1358294400
2405,3341,1365638400
2405,6980,1383350400
7593,1773,1387497600
7593,714,1381017600
7593,2199,1351036800
7593,7224,1391817600
7593,2180,1381017600
7593,1267,1374883200
7593,8508,1405728000
7593,8927,1395446400
7593,1072,1387497600
7593,8910,1380931200
7593,909,1349308800
7593,6272,1380844800
7593,7054,1375142400
7593,8665,1404864000
7593,6721,1372982400
7593,8219,1387411200
27580,8115,1405382400
27580,7941,1405382400
27580,8043,1405382400
27299,7262,1374105600
27299,9986,1400889600
27299,9463,1400976000
23663,4971,1404432000
23663,5099,1404432000
23663,5934,1404432000
22259,6102,1388966400
22259,6148,1359936000
22259,5526,1388966400
22259,7498,1388966400
22259,9602,1405987200
24200,7723,1388275200
24200,4612,1388275200
24200,4667,1388275200
27773,9928,1396224000
27773,9952,1395878400
27773,8926,1396137600
27773,9993,1398297600
27773,9853,1397433600
27773,10199,1402272000
27773,9383,1399334400
27773,9907,1399334400
6605,8076,1393200000
6605,2036,1393200000
6605,582,1278720000
15413,7146,1405296000
15413,7121,1405296000
15413,9651,1400803200
17369,5155,1348617600
17369,2422,1342569600
17369,5312,1354492800
17369,2166,1334188800
5169,4959,1357430400
5169,5660,1357430400
5169,2437,1343088000
5169,2814,1357430400
15095,1690,1369353600
15095,9813,1390003200
15095,4049,1369353600
1561,151,1189555200
1561,3500,1346544000
1561,925,1348099200
22609,5527,1383782400
22609,5968,1395619200
22609,3783,1383782400
24608,6313,1380067200
24608,9079,1398902400
24608,4904,1380067200
24608,6572,1380067200
17069,2103,1386115200
17069,7626,1386115200
17069,3423,1386115200
17069,7125,1386115200
5198,555,1388016000
5198,2998,1393113600
5198,446,1388016000
5198,923,1393113600
22962,3986,1353542400
22962,7633,1366329600
22962,7507,1373587200
22962,6744,1366329600
27035,9342,1391558400
27035,6914,1355184000
27035,6506,1387411200
20072,6225,1384300800
20072,2951,1385424000
20072,6294,1390608000
20072,6528,1399766400
20072,4067,1386201600
20072,2948,1384300800
12753,3218,1356566400
12753,1878,1306627200
12753,1388,1304467200
18307,5037,1398816000
18307,2415,1365033600
18307,4420,1354665600
