user_id,item_id
18178,3687
18179,3435
18180,4390
18181,3345
18182,8004
18183,6070
18184,6299
18185,2782
18186,2379
18187,7392
18188,5180
18189,5301
18190,7456
18191,6437
18192,2381
18193,7965
18194,2381
18195,6451
18196,5539
18197,7837
18198,6326
18199,2382
18200,3439
18201,6162
18202,8831
18203,9705
18204,7140
18205,5455
18206,4604
18207,3090
18208,8027
18209,4045
18210,7981
18211,6311
18212,4696
18213,2383
18214,7206
18215,5153
18216,3258
18217,8245
18218,2385
18219,7482
18220,6738
18221,6187
18222,3202
18223,8640
18224,4920
18225,2385
18226,3813
18227,6802
18228,6702
18229,7891
18230,4872
18231,6157
18232,2387
18233,5968
18234,3195
18235,3362
18236,4863
18237,5992
18238,7624
18239,8164
18240,4938
18241,8418
18242,2392
18243,7676
18244,6101
18245,7500
18246,2395
18247,5991
18248,4967
18249,3664
18250,3683
18251,9599
18252,2396
18253,7891
18254,6686
18255,8962
18256,6162
18257,2396
18258,4413
18259,2398
18260,2398
18261,6721
18262,2415
18263,2398
18264,4748
18265,4835
18266,5071
18267,5527
18268,7197
18269,5029
18270,8095
18271,2399
18272,2400
18273,5185
18274,5602
18275,2401
18276,2401
18277,9668
18278,7613
18279,2401
18280,3280
18281,9705
18282,3605
18283,7810
18284,8565
18285,7833
18286,2519
18287,3064
18288,6985
18289,2672
18290,2409
18291,5325
18292,6314
18293,3118
18294,5858
18295,8484
18296,9364
18297,3485
18298,5959
18299,8221
18300,7964
18301,7386
18302,4621
18303,3878
18304,3775
18305,5318
18306,6952
18307,9055
18308,2415
18309,4482
18310,9449
18311,7402
18312,6910
18313,2415
18314,6953
18315,3208
18316,3341
18317,6707
18318,6744
18319,9017
18320,8550
18321,4478
18322,8664
18323,7386
18324,2415
18325,3928
18326,5324
18327,4974
18328,2415
18329,2415
18330,5088
18331,7309
18332,3022
18333,3757
18334,8179
18335,5153
18336,2422
18337,4303
18338,6180
18339,4420
18340,5631
18341,2426
18342,5005
18343,5581
18344,5527
18345,6352
18346,2429
18347,5541
18348,6336
18349,2765
18350,2956
18351,5858
18352,3099
18353,4191
18354,8350
18355,2774
18356,8327
18357,5151
18358,5415
18359,5206
18360,7379
18361,5504
18362,8763
18363,7766
18364,5129
18365,7089
18366,4878
18367,2440
18368,7499
18369,8603
18370,10021
18371,2442
18372,7696
18373,8200
18374,5433
18375,4532
18376,6395
18377,6756
18378,8484
18379,2442
18380,8520
18381,2442
18382,2442
18383,5280
18384,4971
18385,6112
18386,5325
18387,2442
18388,2442
18389,6009
18390,7089
18391,3892
18392,8794
18393,2996
18394,6521
18395,6060
18396,7353
18397,3813
18398,2791
18399,2637
18400,5355
18401,4939
18402,7436
18403,9559
18404,7430
18405,2448
18406,6213
18407,4182
18408,7330
18409,5207
18410,3485
18411,7111
18412,7200
18413,7300
18414,8266
18415,3955
18416,5802
18417,6916
18418,8848
18419,8906
18420,2453
18421,4186
18422,4882
18422,3401
18423,2454
18424,2831
18425,3400
18426,5007
18427,2956
18428,4350
18429,2461
18430,2461
18431,7599
18432,2463
18433,4714
18434,7891
18435,5150
18436,8039
18437,8580
18438,2684
18438,3122
18439,5602
18440,7324
18441,3118
18442,2468
18443,3823
18444,7217
18445,2470
18446,2472
18447,2583
18448,3698
18449,5446
18450,2473
18451,2852
18452,8927
18453,7766
18454,2474
18455,5562
18456,4423
18457,2474
18458,6744
18459,9015
18460,6860
18461,10239
18462,5917
18463,4663
18464,7089
18465,4618
18466,2474
18467,7161
18468,5887
18469,7624
18469,8653
18470,3360
18471,2478
18472,6622
18473,9459
18473,9628
18473,8332
18473,9775
18473,8854
18473,9956
18473,9716
18474,5602
18475,4220
18476,3263
18477,2478
18478,5597
18479,5695
18480,9531
18481,7891
18482,2481
18483,7115
18484,5916
18485,5681
18486,7858
18487,9480
18488,7919
18489,2483
18490,8847
18491,8941
18492,6384
18493,6179
18494,2485
18495,5858
18496,9282
18497,9297
18498,10232
18499,2485
18500,8113
18501,3559
18502,7869
18503,3276
18504,6474
18505,6107
18506,8213
18507,2485
18508,6162
18509,8322
18510,8119
18511,4423
18512,6545
18513,5510
18514,7637
18515,3209
18516,2485
18517,2485
18518,3369
18519,4423
18520,6162
18521,5756
18522,2487
18523,6075
18524,3305
18525,4541
18526,2921
18527,2488
18528,4048
18529,3779
18530,2921
18531,8654
18532,3981
18533,2824
18534,5068
18535,8462
18536,8225
18537,6991
18538,4161
18539,10034
18540,8434
18541,3087
18542,9950
18543,7245
18544,6420
18545,6062
18546,7806
18547,7422
18548,4454
18549,3361
18550,2498
18551,9439
18552,4384
18553,2498
18554,2498
18555,5562
18556,3341
18557,4220
18558,5099
18559,4229
18560,6390
18561,5569
18562,3629
18563,2502
18564,4836
18565,7591
18566,7197
18567,2503
18568,5644
18569,4412
18570,5207
18571,4542
18572,7120
18573,2623
18574,8564
18575,2505
18576,2505
18577,9100
18578,8077
18579,9624
18580,8992
18581,6956
18582,2506
18583,7168
18584,6823
18585,2509
18586,3738
18587,6022
18588,7852
18589,7329
18590,9740
18591,4170
18592,5826
18593,6175
18594,3327
18595,8860
18596,4837
18597,2992
18598,4431
18599,3184
18600,5562
18601,2514
18602,7437
18603,10119
18604,2740
18605,5185
18606,4758
18607,5802
18608,8554
18609,6773
18610,2517
18611,4227
18612,7294
18613,2858
18614,2519
18615,2712
18616,2833
18617,2653
18618,7200
18619,7591
18620,7298
18621,8094
18622,7223
18623,2521
18624,4466
18625,2522
18626,3097
18627,9479
18628,2525
18629,4241
18630,5661
18631,3408
18632,2621
18633,6413
18634,6162
18635,3115
18636,3787
18637,5601
18638,5987
18639,4975
18640,7437
18641,2528
18642,5693
18643,6644
18644,6702
18645,9711
18646,9958
18647,6391
18648,4680
18649,8705
18650,7985
18651,3341
18652,2532
18653,4407
18654,4548
18655,8989
18656,2919
18657,6126
18658,7998
18659,3783
18660,8920
18661,7505
18662,7891
18663,9254
18664,2598
18665,5325
18666,7229
18667,5678
18668,8165
18669,2541
18670,3778
18671,5180
18672,2542
18673,3594
18674,4947
18675,8556
18676,3102
18677,2545
18678,5527
18679,7891
18680,2545
18681,5547
18682,6754
18683,4225
18684,4127
18685,4846
18686,8591
18687,4915
18688,6849
18689,6728
18690,2546
18691,9178
18692,2547
18693,10143
18694,6321
18695,7741
18696,9704
18697,10174
18698,2674
18699,5468
18700,3647
18701,2547
18702,10107
18703,7669
18704,7358
18705,5741
18706,3459
18707,3687
18708,7865
18709,7566
18710,4420
18711,2554
18712,4972
18713,2840
18714,7865
18715,7391
18716,2556
18717,2556
18718,2799
18719,5185
18720,5523
18721,9587
18722,6747
18723,3879
18724,3218
18725,2559
18726,2562
18727,2563
18728,8071
18729,4566
18730,6674
18731,2565
18732,4812
18733,3441
18734,2565
18735,8768
18736,10308
18737,6162
18738,5325
18739,7138
18740,7991
18741,7598
18742,10020
18743,2565
18744,2566
18745,2566
18746,2566
18747,3634
18748,4538
18749,3150
18750,2813
18751,7440
18752,5504
18753,4809
18753,4925
18754,7463
18755,7993
18756,4706
18757,5628
18758,3714
18759,4195
18760,2574
18761,8889
18762,2575
18763,5298
18764,6960
18765,8465
18766,4862
18767,3446
18768,6828
18769,2942
18770,3409
18771,8728
18772,2701
18773,2581
18774,7123
18775,9145
18776,3699
18777,2582
18778,5999
18779,2582
18780,6453
18781,7726
18782,9029
18783,10256
18784,9039
18785,2582
18786,5432
18787,2582
18788,3625
18789,10410
18790,4655
18791,6657
18792,3765
18793,9718
18794,6194
18795,3446
18796,5602
18797,5053
18798,7965
18799,4930
18800,8613
18801,4228
18802,5602
18803,3834
18804,3682
18805,6075
18806,6537
18807,10123
18808,8438
18809,5562
18810,5982
18811,7209
18812,6162
18813,9873
18814,6162
18815,3185
18816,4861
18817,7717
18818,4304
18819,7061
18820,5114
18821,5231
18822,5444
18823,8800
18824,6874
18825,4313
18826,4117
18827,9386
18828,6506
18829,2601
18830,2601
18831,4420
18832,4684
18833,7178
18834,3648
18835,3500
18836,6738
18837,7159
18838,5849
18839,2727
18840,7803
18841,3955
18842,2606
18843,2807
18844,4068
18845,4597
18846,2607
18847,2907
18848,4597
18849,7600
18850,5477
18851,9672
18852,4432
18853,4307
18854,2873
18855,6477
18856,3554
18857,5250
18858,9469
18859,2888
18860,5970
18861,5184
18862,2614
18863,10054
18864,6755
18865,9800
18866,4601
18867,6140
18868,2948
18869,8687
18870,9626
18871,10186
18872,5071
18873,9555
18874,2624
18875,7357
18876,9274
18877,5190
18878,5442
18879,5527
18880,5968
18881,6040
18882,6141
18883,8465
18884,7165
18885,4858
18886,10316
18887,3360
18888,4587
18889,7442
18890,5479
18891,6029
18892,5878
18893,2635
18894,2824
18895,2637
18896,2637
18897,6658
18898,5608
18899,5640
18900,3539
18901,3412
18902,4005
18903,5454
18904,5543
18905,6783
18906,5584
18907,4595
18908,5498
18909,3341
18910,4719
18911,7183
18912,5007
18913,9960
18914,4071
18915,3161
18915,2638
18916,5968
18917,6613
18918,4871
18919,3831
18920,3372
18921,5361
18922,3914
18923,3420
18924,2638
18925,5065
18926,2638
18927,3539
18928,4498
18929,5957
18930,4542
18931,7387
18932,4769
18933,7412
18934,2641
18935,2641
18936,5171
18937,2641
18938,8063
18939,6630
18940,2643
18941,2659
18942,7972
18943,5298
18944,7942
18945,6593
18946,5299
18947,6570
18948,9509
18949,2645
18950,5957
18951,2645
18952,6282
18953,4209
18954,7533
18955,3341
18956,5945
18957,8413
18958,9011
18959,8729
18960,6162
18961,2645
18962,3041
18963,9737
18964,3018
18965,4841
18966,6800
18967,3341
18968,4611
18969,2645
18970,7256
18971,6883
18972,5672
18973,2645
18974,3783
18975,2645
18976,3341
18977,7591
18978,2645
18979,2645
18980,7504
18981,7946
18982,5154
18983,4822
18984,9233
18985,8067
18986,7953
18987,5711
18988,2645
18989,5527
18990,2645
18991,9067
18992,6849
18993,7262
18994,5602
18995,5485
18996,5251
18997,3341
18998,4432
18999,9690
19000,2645
19001,2964
19002,4479
19003,4804
19004,4960
19005,7075
19006,3986
19007,2645
19008,2645
19009,7610
19010,2645
19011,8375
19012,4243
19013,8164
19014,6135
19015,2645
19016,4966
19017,6926
19018,2645
19019,8316
19020,2645
19021,4709
19022,2645
19023,6849
19024,6499
19025,2964
19026,2645
19027,7241
19028,6796
19029,5415
19030,6135
19031,2645
19032,5325
19033,8886
19034,9874
19035,6521
19036,2646
19037,7755
19038,3353
19039,3849
19040,4599
19041,6628
19042,2726
19043,8251
19044,7321
19045,5333
19046,2652
19047,7436
19048,2833
19049,10108
19050,10015
19051,5504
19052,4933
19053,7684
19054,3341
19055,2653
19056,2899
19057,6994
19058,4399
19059,5826
19060,4454
19061,7733
19062,7891
19063,2657
19064,2729
19065,2658
19066,9870
19066,8698
19066,9207
19067,3959
19068,5031
19069,5068
19070,2665
19071,5883
19072,5912
19073,6074
19074,5851
19075,5153
19076,9729
19077,2669
19078,6162
19079,2669
19080,6299
19081,7746
19082,3332
19083,5324
19084,7355
19085,7296
19086,4541
19087,4935
19088,8045
19089,3079
19090,5425
19091,5323
19092,2679
19093,7073
19094,7740
19095,8500
19096,5784
19097,4610
19098,3798
19099,2824
19100,2679
19101,5690
19102,6120
19103,9571
19104,5640
19105,3096
19106,2679
19107,8827
19108,3917
19109,4670
19110,6413
19111,5175
19112,6174
19113,5361
19114,4835
19115,3929
19116,5347
19117,6393
19118,2682
19119,2926
19120,2683
19121,7422
19122,2683
19123,2683
19124,5151
19125,7599
19126,2684
19127,2684
19128,4939
19129,2684
19130,8142
19131,2687
19132,3192
19133,5860
19134,2688
19135,7067
19136,5433
19137,7591
19138,2885
19139,7878
19140,6161
19141,2700
19142,9787
19143,6631
19144,6150
19145,7321
19146,7683
19147,2889
19148,3643
19149,8797
19150,3117
19151,3281
19152,3123
19153,9194
19153,6499
19154,5068
19155,2704
19156,3457
19157,6812
19158,6433
19159,8924
19160,2704
19161,8378
19162,4003
19163,3218
19164,2704
19165,2704
19166,2704
19167,8020
19168,2704
19169,5443
19170,6844
19171,7678
19172,5178
19173,7571
19174,2704
19175,2704
19176,5144
19177,8817
19178,8927
19179,7206
19180,3188
19181,8572
19182,3109
19183,3687
19184,9277
19185,8345
19186,4222
19187,4721
19188,5549
19189,3669
19190,5186
19191,5324
19192,8965
19193,3218
19194,5340
19195,6062
19196,10023
19197,2707
19198,8113
19199,8196
19200,3159
19201,2710
19202,4609
19203,2712
19204,2717
19205,3775
19206,4972
19207,6579
19208,6872
19209,2715
19210,4935
19211,2876
19212,5073
19213,6981
19214,6231
19215,2833
19216,2718
19217,7852
19218,3051
19219,6362
19220,3295
19221,4423
19222,4412
19223,9186
19224,6119
19225,2854
19226,6187
19227,6413
19228,4137
19229,5071
19230,3629
19231,6282
19232,5257
19233,3504
19234,3369
19235,5034
19236,7676
19237,4219
19238,4635
19239,5858
19240,3771
19241,7089
19242,8136
19243,3500
19244,9526
19245,2725
19246,6264
19247,2725
19248,2725
19249,2726
19250,2825
19251,5184
19252,3296
19253,8362
19254,9101
19255,5101
19256,7364
19257,8507
19258,4384
19259,6905
19260,3168
19261,3764
19262,9595
19263,4723
19264,2840
19265,5170
19266,4972
19267,2726
19268,7908
19269,3326
19270,4953
19271,8470
19272,7598
19273,4225
19274,4962
19275,7302
19276,3171
19277,7655
19278,9161
19279,8164
19280,9672
19281,4546
19282,6603
19283,8640
19284,3172
19285,3266
19286,6135
19287,7964
19288,5559
19289,5699
19290,6031
19291,3078
19292,5914
19293,5803
19293,4413
19294,2743
19295,7339
19296,4664
19297,4660
19298,7718
19299,9885
19300,9594
19301,4695
19302,9553
19303,9607
19304,5129
19305,2749
19306,7282
19307,4701
19308,2802
19309,5171
19310,4007
19311,5527
19312,2751
19313,3710
19314,5301
19315,5669
19316,5307
19317,3652
19318,7314
19319,2757
19320,4220
19321,5146
19322,4992
19323,8408
19324,2759
19325,5219
19326,2760
19327,3965
19328,8048
19329,6384
19330,3449
19331,7562
19332,7255
19333,7345
19334,6252
19335,3283
19336,6804
19337,6256
19338,6355
19339,6080
19340,5253
19341,2764
19342,7705
19343,5143
19344,9743
19345,2767
19346,2768
19347,6573
19348,6738
19349,7978
19350,8221
19351,2772
19352,6168
19353,2772
19354,5073
19355,4527
19356,5858
19357,10194
19358,2772
19359,6394
19360,2772
19361,3218
19362,3615
19363,8642
19364,10034
19365,7206
19366,4432
19367,2773
19368,7898
19369,2774
19370,4972
19371,2774
19372,6690
19373,5299
19374,3858
19375,5527
19376,5068
19377,5957
19378,5244
19379,5300
19380,2774
19381,5472
19382,2774
19383,6236
19384,3102
19385,8004
19386,3078
19387,3421
19388,2774
19389,5304
19390,2774
19391,4933
19392,6337
19393,6649
19394,2774
19395,4971
19396,2774
19397,5050
19398,2774
19399,6474
19400,5068
19401,2774
19402,2774
19403,3224
19404,2776
19405,8329
19406,2887
19407,4775
19408,2887
19409,2921
19410,7452
19411,6554
19412,9067
19413,6535
19414,5413
19415,6120
19416,2780
19417,5272
19418,2781
19419,4889
19420,2782
19421,8676
19422,4884
19423,6985
19424,9179
19425,7766
19426,2786
19427,6963
19428,8879
19429,8462
19430,5510
19431,3843
19432,4724
19433,8662
19434,2825
19435,3689
19436,8175
19437,7205
19438,5373
19439,2791
19440,5325
19441,5670
19442,6234
19443,7748
19444,7206
19445,8263
19446,7914
19447,5667
19448,7384
19449,7121
19450,7237
19451,6444
19452,4220
19453,6844
19454,2791
19455,8862
19456,5324
19457,3157
19458,6075
19459,2791
19460,8676
19461,5185
19462,3605
19463,3519
19464,7972
19465,6983
19466,2791
19467,9573
19468,3674
19469,2791
19470,4940
19471,9502
19472,5153
19473,9078
19474,9436
19475,6037
19476,8895
19477,4861
19478,5186
19479,7891
19480,6707
19481,3345
19482,8061
19483,2791
19484,2791
19485,3263
19486,3671
19487,3687
19488,7858
19489,7396
19490,6555
19491,2795
19492,6309
19493,5238
19494,2795
19495,3629
19496,7575
19497,5356
19498,6821
19499,7294
19500,2796
19501,2840
19502,2798
19503,7379
19504,4413
19505,9144
19506,3262
19507,8774
19508,3608
19509,2992
19510,3778
19511,8849
19512,6070
19513,2806
19514,6469
19515,2806
19516,6241
19517,6488
19518,7556
19519,2806
19520,7510
19521,5071
19522,2806
19523,4591
19524,7235
19525,2809
19526,6116
19527,3150
19528,8850
19529,4082
19530,8049
19531,2813
19532,9385
19533,2813
19534,2813
19535,5132
19536,9330
19537,8229
19538,8367
19539,3733
19540,2816
19541,7728
19542,2817
19543,2817
19544,2817
19545,9376
19546,6466
19547,6535
19548,2818
19549,3457
19550,5516
19551,3338
19552,5473
19553,8378
19554,3045
19555,4334
19556,2818
19557,3401
19558,5325
19559,9092
19560,7695
19561,2818
19562,5172
19563,4384
19564,2992
19565,4334
19566,10058
19567,5858
19568,6546
19569,3254
19570,5571
19571,5186
19572,7866
19573,2819
19574,6608
19575,2820
19576,3132
19577,3321
19578,5355
19579,5092
19580,3610
19581,2823
19582,3370
19583,2824
19584,2943
19585,3412
19586,2824
19587,5324
19588,3417
19589,7797
19590,6803
19591,4391
19592,5799
19593,5682
19594,8946
19595,2824
19596,3504
19597,4428
19598,3888
19599,5398
19600,3102
19601,2824
19602,2824
19603,10378
19604,3598
19605,2864
19606,4060
19607,5029
19608,9209
19609,3168
19610,2824
19611,4242
19612,3168
19613,3102
19614,3938
19615,5968
19616,2824
19617,3892
19618,2824
19619,9162
19620,2824
19621,4087
19622,4137
19623,5900
19624,6120
19625,4088
19626,6469
19627,2824
19628,5858
19629,4428
19630,8742
19631,10144
19632,3341
19633,7660
19634,3704
19635,6068
19636,3168
19637,5492
19638,3495
19639,4289
19640,4254
19641,3341
19642,9003
19643,4372
19644,7611
19645,5096
19646,6634
19647,6690
19648,2825
19649,8806
19650,5994
19651,4432
19652,5299
19653,5982
19654,3843
19655,8336
19656,5045
19657,5785
19658,7733
19659,4959
19660,2825
19661,3917
19662,4423
19663,2855
19664,7121
19665,7231
19666,6657
19667,2825
19668,8668
19669,8007
19670,5471
19671,9722
19672,5782
19673,2825
19674,6311
19675,3218
19676,4833
19677,2826
19678,5100
19679,5594
19680,6195
19681,8164
19682,4363
19683,6756
19684,7290
19685,7329
19686,2828
19687,2828
19688,2992
19689,6828
19690,4609
19691,7056
19692,3539
19693,3892
19694,8411
19695,6815
19696,5695
19697,7971
19698,2831
19699,2831
19700,9474
19701,2831
19702,5110
19703,7561
19704,5415
19705,7437
19706,9324
19707,4437
19708,2832
19709,8665
19710,2840
19711,3293
19712,7891
19713,9661
19714,2833
19715,5135
19716,5968
19717,2971
19718,9236
19719,2948
19720,6065
19721,8951
19722,6728
19723,2838
19724,9562
19725,4108
19726,9999
19727,8712
19728,5476
19729,5568
19730,8106
19731,5415
19732,8492
19733,6134
19734,9357
19735,3818
19736,2840
19737,3408
19738,8634
19739,3545
19740,2840
19741,4423
19742,6960
19743,6605
19744,5166
19745,6607
19746,8791
19747,2840
19748,4432
19749,4447
19750,7846
19751,2840
19752,2840
19753,4484
19754,3826
19755,5742
19756,7402
19757,2840
19758,8061
19759,2840
19760,2867
19761,7772
19762,8742
19763,4372
19764,5101
19765,3995
19766,6076
19767,6726
19768,4423
19769,2840
19770,2840
19771,2840
19772,7946
19773,7995
19774,4939
19775,4619
19776,8125
19777,9284
19778,2840
19779,6521
19780,9825
19781,3152
19782,9451
19783,8290
19784,5418
19785,9096
19786,2840
19787,7762
19788,8147
19789,6273
19790,2840
19791,2840
19792,2840
19793,6531
19794,2840
19795,4972
19796,5968
19797,8699
19798,2840
19799,2969
19800,6225
19801,2840
19802,9668
19803,3345
19804,5939
19805,4863
19806,7439
19807,4863
19808,5602
19809,5278
19810,2840
19811,6394
19812,5902
19813,2840
19814,7472
19815,6511
19816,4498
19817,4364
19818,9247
19819,4863
19820,2840
19821,8849
19822,3439
19823,9326
19824,6180
19825,5378
19826,2843
19827,9044
19828,8704
19829,5243
19830,3079
19831,9303
19832,6613
19833,2847
19834,5324
19835,7541
19836,4404
19837,8663
19838,9044
19839,8613
19840,2994
19841,7404
19842,3613
19842,2952
19843,2849
19844,3457
19845,2849
19846,7206
19847,6119
19848,9684
19849,2851
19850,3211
19851,8676
19852,3388
19853,2852
19854,5171
19855,8641
19856,3018
19857,7042
19858,2852
19859,4231
19860,4012
19861,6521
19862,7038
19863,6875
19864,6274
19865,4220
19866,5157
19867,2859
19868,7713
19869,7591
19870,8488
19871,6529
19872,4972
19873,6521
19874,9416
19875,6521
19876,5101
19877,7559
19878,5218
19879,5600
19880,2892
19881,5732
19882,7028
19883,7971
19884,2864
19885,2992
19886,9973
19887,8775
19888,5323
19889,2864
19890,6162
19891,2866
19892,6354
19893,5785
19894,9596
19895,2876
19896,7035
19897,6712
19898,8455
19899,10031
19900,4438
19901,2994
19902,2881
19903,7203
19904,10074
19905,2930
19906,10308
19907,6291
19908,3883
19909,5150
19910,3201
19911,9343
19912,8865
19913,5096
19914,4420
19915,9599
19916,4972
19917,10104
19918,4863
19919,3737
19920,2911
19921,7891
19922,3583
19923,2880
19924,2881
19925,2881
19926,6715
19927,7469
19928,8111
19929,4220
19930,9813
19931,9342
19932,9173
19933,7056
19934,3904
19935,7891
19936,6180
19937,2886
19938,5369
19939,3374
19940,4147
19941,2886
19942,10100
19943,3464
19944,9945
19945,3302
19946,4048
19947,2926
19948,2889
19949,4790
19950,9340
19951,6162
19952,5205
19953,7395
19954,5465
19955,7774
19956,4610
19957,2891
19958,6384
19959,5323
19960,9787
19961,7205
19962,3125
19963,3118
19964,2899
19965,2899
19966,8057
19967,5635
19968,8572
19969,3102
19970,9682
19971,5631
19972,8246
19973,2900
19974,4841
19975,5373
19976,5109
19977,5655
19978,8421
19979,5307
19980,4959
19981,2901
19982,4178
19983,9230
19984,2903
19985,3779
19986,9199
19987,6703
19988,5186
19989,2907
19990,8411
19991,2907
19992,6529
19993,5602
19994,4601
19995,5238
19996,5494
19997,2914
19998,5046
19998,3070
19999,6542
20000,5481
20001,2916
20002,2918
20003,9101
20004,4000
20005,9142
20006,2918
20007,2921
20008,3455
20009,2992
20010,2921
20011,2921
20012,3779
20013,3118
20014,9331
20015,8052
20016,6403
20017,8023
20018,4669
20019,2926
20020,2926
20021,3699
20022,4290
20023,5361
20024,8061
20025,4871
20026,5455
20027,5007
20028,2960
20029,9191
20030,5602
20031,6320
20032,4984
20033,3612
20034,8454
20035,8179
20036,5898
20037,2932
20038,5171
20039,8408
20040,3101
20041,6449
20042,6084
20043,5530
20044,8279
20045,3071
20046,4425
20047,3171
20048,7224
20049,4607
20050,9930
20051,3808
20052,6336
20053,4610
20054,2940
20055,3079
20056,7032
20057,5561
20058,6469
20059,2943
20060,5455
20061,5945
20062,2945
20063,7378
20064,9599
20065,8296
20066,5324
20067,9436
20068,9522
20069,6611
20070,8832
20071,4922
20072,8276
20073,6521
20074,2948
20075,2948
20076,8216
20077,8466
20078,7469
20079,5747
20080,3598
20081,6320
20082,4423
20083,3345
20084,5921
20085,6156
20086,2951
20087,2952
20088,6180
20089,6844
20090,4285
20091,2952
20092,3557
20093,2952
20094,7977
20095,2953
20096,5878
20097,9679
20098,2954
20099,2954
20100,3049
20101,4321
20102,5584
20103,7967
20104,3461
20105,6839
20106,2957
20107,5032
20108,5673
20109,7873
20110,9362
20111,4790
20112,8280
20113,8215
20114,8658
20115,6120
20116,9482
20117,7746
20118,3917
20119,4088
20120,5682
20121,2962
20122,5007
20123,9173
20124,5065
20125,7366
20126,5172
20127,3148
20128,8908
20129,2964
20130,7407
20131,3612
20132,9178
20133,3327
20134,7865
20135,6634
20136,8189
20137,5669
20138,2964
20139,9295
20140,3838
20141,4225
20142,6874
20143,6771
20144,8204
20145,7271
20146,3524
20147,5865
20148,6903
20149,2969
20150,3914
20151,3852
20152,5692
20153,4115
20154,9771
20155,3004
20156,4820
20157,2971
20158,6967
20159,2971
20160,7493
20161,2992
20162,2973
20163,3960
20164,3088
20165,7377
20166,5526
20167,3457
20168,9047
20169,2978
20170,7928
20171,7197
20172,3168
20173,8324
20174,2980
20175,4175
20176,2981
20177,5023
20178,4118
20179,5852
20180,8632
20181,4933
20182,6690
20183,2984
20184,2984
20185,8764
20186,2984
20187,5416
20188,8074
20189,6687
20190,6431
20191,8789
20192,9230
20193,8304
20194,4254
20195,2984
20196,8854
20197,4432
20198,3043
20199,5832
20200,6745
20201,5527
20202,5525
20203,2984
20204,4316
20205,5186
20206,8991
20207,5753
20208,3231
20209,2986
20210,3663
20211,9295
20212,6738
20213,7537
20214,4420
20215,4824
20216,7618
20217,4496
20218,5192
20219,6786
20220,2988
20221,7325
20222,6788
20223,4618
20224,8368
20225,8284
20226,5670
20227,5132
20228,4372
20229,8719
20230,9873
20231,3202
20232,3233
20233,10098
20234,5230
20235,4971
20236,3155
20237,4648
20238,3378
20239,2992
20240,4722
20241,5355
20242,5199
20243,9550
20244,4420
20245,3264
20246,5298
20247,4939
20248,6729
20249,5393
20250,5155
20251,9882
20252,2993
20253,2993
20254,7817
20255,4200
20256,7891
20257,7941
20258,2993
20259,4200
20260,2993
20261,7230
20262,4339
20263,7205
20264,3141
20265,3524
20266,4998
20267,6162
20268,2993
20269,9237
20270,8481
20271,9847
20272,4482
20273,8987
20274,7972
20275,4327
20276,8662
20277,7504
20278,7146
20279,4259
20280,2996
20281,7598
20282,9247
20283,8941
20284,2996
20285,5735
20286,9700
20287,8923
20288,5856
20289,3482
20290,8294
20291,3154
20292,9379
20293,9400
20294,10170
20295,4778
20296,6454
20297,3368
20298,9324
20299,3002
20300,7357
20301,4908
20302,4364
20303,8402
20304,8787
20305,7971
20306,6453
20307,7042
20308,7071
20309,6553
20310,5184
20311,3449
20312,9793
20313,3006
20314,3341
20315,5822
20316,8282
20317,9847
20318,6201
20319,4086
20320,3042
20321,3219
20322,4969
20323,9168
20324,9591
20325,3013
20326,6645
20327,6967
20328,7427
20329,3623
20330,3017
20331,3783
20332,3123
20333,4600
20334,3018
20335,7482
20336,3056
20337,8290
20338,3018
20339,9460
20340,6413
20341,3018
20342,9606
20343,5906
20344,8869
20345,7925
20346,8736
20347,3018
20348,8221
20349,7402
20350,6075
20351,7368
20352,7891
20353,10166
20354,5068
20355,9177
20356,7755
20357,9499
20358,3191
20359,3023
20360,6420
20361,3025
20362,3713
20363,8662
20364,3132
20365,6140
20366,9461
20367,7803
20368,4572
20369,7219
20370,5573
20371,3973
20372,7811
20373,9035
20374,5144
20375,9187
20376,6721
20377,10273
20378,9902
20379,8806
20380,6505
20381,8896
20382,3033
20383,8519
20384,6007
20385,6119
20386,5413
20387,6070
20388,5874
20389,5207
20390,3039
20391,5724
20392,3312
20393,6150
20394,4222
20395,7913
20396,9602
20397,3157
20398,10095
20399,3039
20400,5172
20401,8999
20402,3345
20403,8918
20404,8664
20405,6325
20406,9083
20407,9079
20408,4770
20409,8293
20410,7143
20411,5898
20412,7301
20413,4447
20414,9521
20415,6624
20416,3202
20417,8206
20418,8363
20419,3045
20420,8045
20421,8208
20422,4225
20423,4531
20424,4456
20425,8811
20426,3046
20427,4984
20428,3046
20429,9323
20430,8769
20431,4041
20432,6963
20433,9755
20434,9342
20435,3871
20436,5071
20437,3483
20438,3681
20439,8168
20440,4765
20441,8125
20442,4377
20443,3818
20444,6355
20445,3101
20446,3050
20447,3050
20448,6756
20449,4156
20450,6199
20451,6281
20452,4075
20453,5527
20454,3066
20455,5068
20456,5183
20457,5212
20458,7509
20459,4193
20460,5228
20461,6178
20462,4992
20463,3063
20464,8609
20465,9605
20466,4063
20467,9163
20468,8049
20469,8865
20470,3066
20471,8276
20472,3968
20473,3181
20474,4030
20475,3345
20476,6657
20477,3561
20478,3071
20479,3071
20480,5324
20481,9193
20482,6872
20483,5217
20484,3201
20485,3149
20486,6657
20487,9020
20488,8865
20489,6128
20490,6712
20491,5085
20492,6953
